shot_id,game_id,period,time_in_period,event_type,is_goal,x_coord,y_coord,shot_distance,shot_angle,shot_type,zone_code,shooter_id,goalie_id,shooter_name,goalie_name,home_players_on_ice_ids,away_players_on_ice_ids,home_players_on_ice_names,away_players_on_ice_names,home_player_0_id,away_player_0_id,home_player_0_name,away_player_0_name,home_player_1_id,away_player_1_id,home_player_1_name,away_player_1_name,home_player_2_id,away_player_2_id,home_player_2_name,away_player_2_name,home_player_3_id,away_player_3_id,home_player_3_name,away_player_3_name,home_player_4_id,away_player_4_id,home_player_4_name,away_player_4_name,home_player_5_id,away_player_5_id,home_player_5_name,away_player_5_name,last_event_type,last_event_time_diff,last_event_distance,zone_entries_last_30s,passes_last_30s,shots_last_30s,hits_last_30s,is_rush,is_rebound,is_off_turnover,play_sequence,home_score,away_score,is_home_team,home_skaters,away_skaters,is_power_play,home_sog,away_sog
2024010072_166,2024010072,2,519,shot-on-goal,0,-72,13,21.400934559032695,142.59464336859145,wrist,O,8482635,8478048,M. Hardman,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,3,4.123105625617661,0,0,2,1,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 197, 'team': 3, 'zone': 'O'}, {'type': 'goal', 'time_diff': 194, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 194, 'team': 3, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 185, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 185, 'team': 1, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 168, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 155, 'team': 1, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 147, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 145, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 145, 'team': 1, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 142, 'team': 1, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 125, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 125, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 105, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 79, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 79, 'team': 3, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 45, 'team': 3, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 29, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 21, 'team': 1, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 3, 'team': 1, 'zone': 'O'}]",0,0,False,1,5,True,23,13
2024010072_167,2024010072,2,540,shot-on-goal,0,-49,-1,40.01249804748511,178.56790381583536,wrist,O,8478099,8478048,K. Labanc,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,21,26.92582403567252,0,0,2,0,0,0,0,"[{'type': 'goal', 'time_diff': 215, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 215, 'team': 3, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 206, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 206, 'team': 1, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 189, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 176, 'team': 1, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 168, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 166, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 166, 'team': 1, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 163, 'team': 1, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 146, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 146, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 126, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 100, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 100, 'team': 3, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 66, 'team': 3, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 50, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 42, 'team': 1, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 24, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 21, 'team': 1, 'zone': 'O'}]",0,0,False,1,5,True,23,14
2024010072_170,2024010072,2,558,missed-shot,0,-79,-5,11.180339887498949,153.434948822922,wrist,O,8483050,8478048,T. Bertuzzi,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,14,79.1580697086532,0,0,1,0,0,0,0,"[{'type': 'faceoff', 'time_diff': 224, 'team': 1, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 207, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 194, 'team': 1, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 186, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 184, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 184, 'team': 1, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 181, 'team': 1, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 164, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 164, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 144, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 118, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 118, 'team': 3, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 84, 'team': 3, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 68, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 60, 'team': 1, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 42, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 39, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 18, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 14, 'team': 1, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 14, 'team': 1, 'zone': 'N'}]",0,0,False,1,5,True,0,0
2024010072_171,2024010072,2,571,missed-shot,0,44,8,45.70557952810576,10.08059798754232,wrist,O,8480817,8483659,K. Miller,I. Poulter,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,missed-shot,13,123.68508398347798,0,0,1,0,0,0,0,"[{'type': 'giveaway', 'time_diff': 220, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 207, 'team': 1, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 199, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 197, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 197, 'team': 1, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 194, 'team': 1, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 177, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 177, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 157, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 131, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 131, 'team': 3, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 97, 'team': 3, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 81, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 73, 'team': 1, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 55, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 52, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 31, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 27, 'team': 1, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 27, 'team': 1, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 13, 'team': 1, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010072_173,2024010072,2,584,shot-on-goal,0,70,-28,33.83784863137726,55.84030545433057,wrist,O,8483768,8483659,V. Mancini,I. Poulter,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,9,55.569775957799216,0,0,2,1,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 212, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 210, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 210, 'team': 1, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 207, 'team': 1, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 190, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 190, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 170, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 144, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 144, 'team': 3, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 110, 'team': 3, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 94, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 86, 'team': 1, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 68, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 65, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 44, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 40, 'team': 1, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 40, 'team': 1, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 26, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 13, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 9, 'team': 3, 'zone': 'N'}]",0,0,False,1,5,True,24,14
2024010072_182,2024010072,2,708,shot-on-goal,0,-50,1,39.01281840626232,178.53119928561418,wrist,O,8478099,8478048,K. Labanc,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,24,136.97079980784227,0,0,0,1,0,0,0,"[{'type': 'giveaway', 'time_diff': 234, 'team': 3, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 218, 'team': 1, 'zone': 'D'}, {'type': 'hit', 'time_diff': 210, 'team': 1, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 192, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 189, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 168, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 164, 'team': 1, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 164, 'team': 1, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 150, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 137, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 133, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 124, 'team': 3, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 122, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 122, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 97, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 85, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 85, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 49, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 49, 'team': 3, 'zone': 'D'}, {'type': 'hit', 'time_diff': 24, 'team': 3, 'zone': 'N'}]",0,0,False,1,5,True,24,15
2024010072_185,2024010072,2,713,missed-shot,0,-91,-10,10.198039027185569,78.69006752597979,wrist,O,8478415,8478048,J. Zboril,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,3,38.8329756778952,0,0,1,1,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 197, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 194, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 173, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 169, 'team': 1, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 169, 'team': 1, 'zone': 'N'}, {'type': 'missed-shot', 'time_diff': 155, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 142, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 138, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 129, 'team': 3, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 127, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 127, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 102, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 90, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 90, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 54, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 54, 'team': 3, 'zone': 'D'}, {'type': 'hit', 'time_diff': 29, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 5, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 3, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 3, 'team': 1, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010072_192,2024010072,2,819,shot-on-goal,0,-55,15,37.16180835212409,156.1940564815423,snap,O,8483841,8478048,X. Parent,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,27,15.652475842498529,0,0,0,0,0,0,0,"[{'type': 'hit', 'time_diff': 244, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 235, 'team': 3, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 233, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 233, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 208, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 196, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 196, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 160, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 160, 'team': 3, 'zone': 'D'}, {'type': 'hit', 'time_diff': 135, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 111, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 109, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 109, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 106, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 104, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 104, 'team': 3, 'zone': 'D'}, {'type': 'delayed-penalty', 'time_diff': 42, 'team': 3, 'zone': ''}, {'type': 'hit', 'time_diff': 40, 'team': 3, 'zone': 'N'}, {'type': 'penalty', 'time_diff': 27, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 27, 'team': 1, 'zone': 'O'}]",0,0,False,1,5,True,24,16
2024010072_198,2024010072,2,939,missed-shot,0,-55,-21,39.96248240537617,148.2985703304943,wrist,O,8478956,8478048,S. Laberge,I. Shesterkin,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,blocked-shot,42,32.55764119219941,0,0,0,0,0,0,0,"[{'type': 'faceoff', 'time_diff': 316, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 280, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 280, 'team': 3, 'zone': 'D'}, {'type': 'hit', 'time_diff': 255, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 231, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 229, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 229, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 226, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 224, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 224, 'team': 3, 'zone': 'D'}, {'type': 'delayed-penalty', 'time_diff': 162, 'team': 3, 'zone': ''}, {'type': 'hit', 'time_diff': 160, 'team': 3, 'zone': 'N'}, {'type': 'penalty', 'time_diff': 147, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 147, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 120, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 97, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 97, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 62, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 62, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 42, 'team': 1, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010072_200,2024010072,2,959,shot-on-goal,0,50,-22,44.77722635447622,29.427456403189737,snap,O,8482747,8483659,B. Othmann,I. Poulter,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,takeaway,2,51.42956348249516,0,0,1,0,0,0,1,"[{'type': 'faceoff', 'time_diff': 300, 'team': 3, 'zone': 'D'}, {'type': 'hit', 'time_diff': 275, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 251, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 249, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 249, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 246, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 244, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 244, 'team': 3, 'zone': 'D'}, {'type': 'delayed-penalty', 'time_diff': 182, 'team': 3, 'zone': ''}, {'type': 'hit', 'time_diff': 180, 'team': 3, 'zone': 'N'}, {'type': 'penalty', 'time_diff': 167, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 167, 'team': 1, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 140, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 117, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 117, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 82, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 82, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 62, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 20, 'team': 1, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 2, 'team': 3, 'zone': 'O'}]",0,0,False,1,5,True,25,16
2024010072_212,2024010072,2,1124,shot-on-goal,0,71,23,29.206163733020468,51.95295746817391,deflected,O,8482157,8483659,W. Cuylle,I. Poulter,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,takeaway,34,20.518284528683193,0,0,0,0,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 305, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 282, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 282, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 247, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 247, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 227, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 185, 'team': 1, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 167, 'team': 3, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 165, 'team': 3, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 163, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 163, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 155, 'team': 1, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 135, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 103, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 103, 'team': 3, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 97, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 97, 'team': 3, 'zone': 'N'}, {'type': 'goal', 'time_diff': 75, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 75, 'team': 1, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 34, 'team': 3, 'zone': 'O'}]",0,0,False,1,5,True,26,16
2024010072_215,2024010072,2,1128,missed-shot,0,63,11,28.231188426986208,22.932100437589785,snap,O,8481554,8483659,K. Kakko,I. Poulter,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,1,12.529964086141668,0,0,1,0,0,0,0,"[{'type': 'stoppage', 'time_diff': 251, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 251, 'team': 3, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 231, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 189, 'team': 1, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 171, 'team': 3, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 169, 'team': 3, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 167, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 167, 'team': 3, 'zone': 'O'}, {'type': 'hit', 'time_diff': 159, 'team': 1, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 139, 'team': 1, 'zone': 'O'}, {'type': 'goal', 'time_diff': 107, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 107, 'team': 3, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 101, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 101, 'team': 3, 'zone': 'N'}, {'type': 'goal', 'time_diff': 79, 'team': 3, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 79, 'team': 1, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 38, 'team': 3, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 4, 'team': 3, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 1, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 1, 'team': 3, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010072_228,2024010072,3,73,shot-on-goal,0,58,-32,44.553338819890925,45.90938044919914,wrist,O,8481594,8482193,N. Légaré,D. Garand,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,giveaway,3,63.52952069707436,0,0,0,0,0,0,0,"[{'type': 'period-start', 'time_diff': 73, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 73, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 17, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 17, 'team': 1, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 3, 'team': 3, 'zone': 'N'}]",0,0,False,1,4,True,26,17
2024010072_229,2024010072,3,98,missed-shot,0,62,-36,45.0,53.13010235415598,snap,O,8482461,8482193,F. Engaras,D. Garand,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,25,5.656854249492381,0,0,1,0,0,0,0,"[{'type': 'period-start', 'time_diff': 98, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 98, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 42, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 42, 'team': 1, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 28, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 25, 'team': 1, 'zone': 'O'}]",0,0,False,1,4,True,0,0
2024010072_232,2024010072,3,140,missed-shot,0,-42,-3,47.095647357266465,176.34777721969368,wrist,O,8477244,8483426,C. Ruhwedel,T. Brennan,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,6,33.015148038438355,0,0,0,0,0,0,0,"[{'type': 'period-start', 'time_diff': 140, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 140, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 84, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 84, 'team': 1, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 70, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 67, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 42, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 6, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 6, 'team': 1, 'zone': 'D'}]",0,0,False,1,5,True,0,0
2024010072_235,2024010072,3,160,shot-on-goal,0,-56,-30,44.598206241955516,137.72631099390625,wrist,O,8482109,8483426,A. Lafrenière,T. Brennan,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,8,53.600373133029585,0,0,1,0,0,0,0,"[{'type': 'period-start', 'time_diff': 160, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 160, 'team': 1, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 104, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 104, 'team': 1, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 90, 'team': 3, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 87, 'team': 1, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 62, 'team': 1, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 26, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 26, 'team': 1, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 20, 'team': 3, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 8, 'team': 1, 'zone': 'O'}, {'type': 'faceoff', 'time_diff': 8, 'team': 3, 'zone': 'O'}]",0,0,False,1,4,True,27,17
